concept,subtype,image_index,image_id,image_role,image_path
boulder,Name,8,boulder_008,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_08s.jpg
boulder,Name,9,boulder_009,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_09s.jpg
boulder,Name,10,boulder_010,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_10s.jpg
boulder,Name,11,boulder_011,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_11s.jpg
boulder,Name,12,boulder_012,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_12s.jpg
boulder,Name,13,boulder_013,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_13s.jpg
boulder,Name,14,boulder_014,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_14s.jpg
boulder,Name,15,boulder_015,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_15s.jpg
boulder,Name,16,boulder_016,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_16s.jpg
boulder,Name,17,boulder_017,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_17s.jpg
boulder,Name,18,boulder_018,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_18s.jpg
boulder,Name,19,boulder_019,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_19s.jpg
boulder,Name,20,boulder_020,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_20s.jpg
boulder,Name,21,boulder_021,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_21s.jpg
boulder,Name,22,boulder_022,things_archive,THINGS-database/osfstorage/object_images/boulder/boulder_22s.jpg
bouquet,decoration,1,bouquet_001,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_01b.jpg
bouquet,decoration,2,bouquet_002,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_02s.jpg
bouquet,decoration,3,bouquet_003,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_03s.jpg
bouquet,decoration,4,bouquet_004,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_04s.jpg
bouquet,decoration,5,bouquet_005,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_05s.jpg
bouquet,decoration,6,bouquet_006,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_06s.jpg
bouquet,decoration,7,bouquet_007,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_07s.jpg
bouquet,decoration,8,bouquet_008,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_08s.jpg
bouquet,decoration,9,bouquet_009,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_09s.jpg
bouquet,decoration,10,bouquet_010,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_10s.jpg
bouquet,decoration,11,bouquet_011,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_11s.jpg
bouquet,decoration,12,bouquet_012,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_12s.jpg
bouquet,decoration,13,bouquet_013,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_13s.jpg
bouquet,decoration,14,bouquet_014,things_archive,THINGS-database/osfstorage/object_images/bouquet/bouquet_14s.jpg
bow1,"clothing, clothing accessory",1,bow1_001,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_01b.jpg
bow1,"clothing, clothing accessory",2,bow1_002,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_02s.jpg
bow1,"clothing, clothing accessory",3,bow1_003,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_03s.jpg
bow1,"clothing, clothing accessory",4,bow1_004,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_04s.jpg
bow1,"clothing, clothing accessory",5,bow1_005,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_05s.jpg
bow1,"clothing, clothing accessory",6,bow1_006,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_06s.jpg
bow1,"clothing, clothing accessory",7,bow1_007,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_07s.jpg
bow1,"clothing, clothing accessory",8,bow1_008,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_08s.jpg
bow1,"clothing, clothing accessory",9,bow1_009,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_09s.jpg
bow1,"clothing, clothing accessory",10,bow1_010,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_10s.jpg
bow1,"clothing, clothing accessory",11,bow1_011,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_11s.jpg
bow1,"clothing, clothing accessory",12,bow1_012,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_12s.jpg
bow1,"clothing, clothing accessory",13,bow1_013,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_13s.jpg
bow1,"clothing, clothing accessory",14,bow1_014,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_14s.jpg
bow1,"clothing, clothing accessory",15,bow1_015,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_15s.jpg
bow1,"clothing, clothing accessory",16,bow1_016,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_16s.jpg
bow1,"clothing, clothing accessory",17,bow1_017,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_17s.jpg
bow1,"clothing, clothing accessory",18,bow1_018,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_18s.jpg
bow1,"clothing, clothing accessory",19,bow1_019,things_archive,THINGS-database/osfstorage/object_images/bow1/bow1_19s.jpg
bow2,weapon,1,bow2_001,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_01s.jpg
bow2,weapon,2,bow2_002,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_02s.jpg
bow2,weapon,3,bow2_003,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_03s.jpg
bow2,weapon,4,bow2_004,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_04s.jpg
bow2,weapon,5,bow2_005,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_05s.jpg
bow2,weapon,6,bow2_006,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_06s.jpg
bow2,weapon,7,bow2_007,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_07s.jpg
bow2,weapon,8,bow2_008,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_08s.jpg
bow2,weapon,9,bow2_009,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_09s.jpg
bow2,weapon,10,bow2_010,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_10s.jpg
bow2,weapon,11,bow2_011,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_11s.jpg
bow2,weapon,12,bow2_012,things_archive,THINGS-database/osfstorage/object_images/bow2/bow2_12s.jpg
bow3,decoration,1,bow3_001,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_01b.jpg
bow3,decoration,2,bow3_002,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_02s.jpg
bow3,decoration,3,bow3_003,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_03s.jpg
bow3,decoration,4,bow3_004,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_04s.jpg
bow3,decoration,5,bow3_005,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_05s.jpg
bow3,decoration,6,bow3_006,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_06s.jpg
bow3,decoration,7,bow3_007,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_07s.jpg
bow3,decoration,8,bow3_008,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_08s.jpg
bow3,decoration,9,bow3_009,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_09s.jpg
bow3,decoration,10,bow3_010,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_10s.jpg
bow3,decoration,11,bow3_011,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_11s.jpg
bow3,decoration,12,bow3_012,things_archive,THINGS-database/osfstorage/object_images/bow3/bow3_12s.jpg
bowl,container,1,bowl_001,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_01b.jpg
bowl,container,2,bowl_002,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_02s.jpg
bowl,container,3,bowl_003,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_03s.jpg
bowl,container,4,bowl_004,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_04s.jpg
bowl,container,5,bowl_005,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_05s.jpg
bowl,container,6,bowl_006,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_06n.jpg
bowl,container,7,bowl_007,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_07n.jpg
bowl,container,8,bowl_008,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_08s.jpg
bowl,container,9,bowl_009,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_09s.jpg
bowl,container,10,bowl_010,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_10n.jpg
bowl,container,11,bowl_011,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_11s.jpg
bowl,container,12,bowl_012,things_archive,THINGS-database/osfstorage/object_images/bowl/bowl_12s.jpg
bowler_hat,clothing,1,bowler_hat_001,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_01b.jpg
bowler_hat,clothing,2,bowler_hat_002,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_02s.jpg
bowler_hat,clothing,3,bowler_hat_003,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_03s.jpg
bowler_hat,clothing,4,bowler_hat_004,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_04s.jpg
bowler_hat,clothing,5,bowler_hat_005,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_05s.jpg
bowler_hat,clothing,6,bowler_hat_006,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_06s.jpg
bowler_hat,clothing,7,bowler_hat_007,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_07s.jpg
bowler_hat,clothing,8,bowler_hat_008,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_08s.jpg
bowler_hat,clothing,9,bowler_hat_009,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_09s.jpg
bowler_hat,clothing,10,bowler_hat_010,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_10s.jpg
bowler_hat,clothing,11,bowler_hat_011,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_11s.jpg
bowler_hat,clothing,12,bowler_hat_012,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_12s.jpg
bowler_hat,clothing,13,bowler_hat_013,things_archive,THINGS-database/osfstorage/object_images/bowler_hat/bowler_hat_13s.jpg
bowling_ball,sports equipment,1,bowling_ball_001,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_01b.jpg
bowling_ball,sports equipment,2,bowling_ball_002,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_02s.jpg
bowling_ball,sports equipment,3,bowling_ball_003,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_03s.jpg
bowling_ball,sports equipment,4,bowling_ball_004,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_04s.jpg
bowling_ball,sports equipment,5,bowling_ball_005,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_05s.jpg
bowling_ball,sports equipment,6,bowling_ball_006,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_06s.jpg
bowling_ball,sports equipment,7,bowling_ball_007,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_07s.jpg
bowling_ball,sports equipment,8,bowling_ball_008,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_08s.jpg
bowling_ball,sports equipment,9,bowling_ball_009,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_09s.jpg
bowling_ball,sports equipment,10,bowling_ball_010,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_10s.jpg
bowling_ball,sports equipment,11,bowling_ball_011,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_11s.jpg
bowling_ball,sports equipment,12,bowling_ball_012,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_12s.jpg
bowling_ball,sports equipment,13,bowling_ball_013,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_13s.jpg
bowling_ball,sports equipment,14,bowling_ball_014,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_14s.jpg
bowling_ball,sports equipment,15,bowling_ball_015,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_15s.jpg
bowling_ball,sports equipment,16,bowling_ball_016,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_16s.jpg
bowling_ball,sports equipment,17,bowling_ball_017,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_17s.jpg
bowling_ball,sports equipment,18,bowling_ball_018,things_archive,THINGS-database/osfstorage/object_images/bowling_ball/bowling_ball_18s.jpg
bowtie,"clothing, clothing accessory",1,bowtie_001,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_01b.jpg
bowtie,"clothing, clothing accessory",2,bowtie_002,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_02s.jpg
bowtie,"clothing, clothing accessory",3,bowtie_003,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_03s.jpg
bowtie,"clothing, clothing accessory",4,bowtie_004,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_04s.jpg
bowtie,"clothing, clothing accessory",5,bowtie_005,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_05s.jpg
bowtie,"clothing, clothing accessory",6,bowtie_006,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_06s.jpg
bowtie,"clothing, clothing accessory",7,bowtie_007,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_07s.jpg
bowtie,"clothing, clothing accessory",8,bowtie_008,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_08s.jpg
bowtie,"clothing, clothing accessory",9,bowtie_009,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_09s.jpg
bowtie,"clothing, clothing accessory",10,bowtie_010,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_10s.jpg
bowtie,"clothing, clothing accessory",11,bowtie_011,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_11s.jpg
bowtie,"clothing, clothing accessory",12,bowtie_012,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_12s.jpg
bowtie,"clothing, clothing accessory",13,bowtie_013,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_13s.jpg
bowtie,"clothing, clothing accessory",14,bowtie_014,things_archive,THINGS-database/osfstorage/object_images/bowtie/bowtie_14s.jpg
box,container,1,box_001,things_archive,THINGS-database/osfstorage/object_images/box/box_01b.jpg
box,container,2,box_002,things_archive,THINGS-database/osfstorage/object_images/box/box_02s.jpg
box,container,3,box_003,things_archive,THINGS-database/osfstorage/object_images/box/box_03s.jpg
box,container,4,box_004,things_archive,THINGS-database/osfstorage/object_images/box/box_04s.jpg
box,container,5,box_005,things_archive,THINGS-database/osfstorage/object_images/box/box_05s.jpg
box,container,6,box_006,things_archive,THINGS-database/osfstorage/object_images/box/box_06s.jpg
box,container,7,box_007,things_archive,THINGS-database/osfstorage/object_images/box/box_07s.jpg
box,container,8,box_008,things_archive,THINGS-database/osfstorage/object_images/box/box_08s.jpg
box,container,9,box_009,things_archive,THINGS-database/osfstorage/object_images/box/box_09s.jpg
box,container,10,box_010,things_archive,THINGS-database/osfstorage/object_images/box/box_10s.jpg
box,container,11,box_011,things_archive,THINGS-database/osfstorage/object_images/box/box_11s.jpg
box,container,12,box_012,things_archive,THINGS-database/osfstorage/object_images/box/box_12s.jpg
boxer_shorts,clothing,1,boxer_shorts_001,things_archive,THINGS-database/osfstorage/object_images/boxer_shorts/boxer_shorts_01b.jpg
boxer_shorts,clothing,2,boxer_shorts_002,things_archive,THINGS-database/osfstorage/object_images/boxer_shorts/boxer_shorts_02s.jpg
boxer_shorts,clothing,3,boxer_shorts_003,things_archive,THINGS-database/osfstorage/object_images/boxer_shorts/boxer_shorts_03s.jpg
boxer_shorts,clothing,4,boxer_shorts_004,things_archive,THINGS-database/osfstorage/object_images/boxer_shorts/boxer_shorts_04s.jpg
boxer_shorts,clothing,5,boxer_shorts_005,things_archive,THINGS-database/osfstorage/object_images/boxer_shorts/boxer_shorts_05s.jpg
